Date,close,long_signal,short_signal,log_return,long,short,long_costprice,short_costprice,long_dailypnl_pct,short_dailypnl_pct,total_dailypnl_pct,long_dailypnl_pct_posi,long_dailypnl_pct_nega,short_dailypnl_pct_posi,short_dailypnl_pct_nega,total_dailypnl_pct_posi,total_dailypnl_pct_nega,long_sumprofit,long_sumloss,short_sumprofit,short_sumloss,total_sumprofit,total_sumloss,long_PF,short_PF,total_PF,long_cumpnl_pct_pertrade,short_cumpnl_pct_pertrade,long_cumsignal_pertrade,short_cumsignal_pertrade,long_cumpnl_pct,short_cumpnl_pct,long_recovperiod,short_recovperiod,total_recovperiod,total_cumpnl_pct,long_cumpnl_max,short_cumpnl_max,total_cumpnl_max,long_drawdown,short_drawdown,total_drawdown,long_recovery_flag,short_recovery_flag,total_recovery_flag,long_position,short_position
2020-01-01,7200.17431640625,1.0,0.0,0.0009136166827146318,1.0,0.0,7207.3744907226555,0.0,-0.000999500333083388,0.0,-0.000999500333083388,0.0,-0.000999500333083388,0.0,0.0,0.0,-0.000999500333083388,0.0,-0.000999500333083388,0.0,0.0,0.0,-0.000999500333083388,0.0,0.0,0.0,-0.000999500333083388,0.0,0.0,0.0,-0.000999500333083388,0.0,0.0,0.0,0.0,-0.000999500333083388,-0.000999500333083388,0.0,-0.000999500333083388,0.0,0.0,0.0,0,0,0,,
2020-01-02,6985.47021484375,1.0,0.0,-0.030272928096194005,1.0,0.0,7207.3744907226555,0.0,-0.030272928096194005,0.0,-0.030272928096194005,0.0,-0.030272928096194005,0.0,0.0,0.0,-0.030272928096194005,0.0,-0.031272428429277396,0.0,0.0,0.0,-0.031272428429277396,0.0,0.0,0.0,-0.031272428429277396,0.0,1.0,0.0,-0.031272428429277396,0.0,1.0,0.0,1.0,-0.031272428429277396,-0.000999500333083388,0.0,-0.000999500333083388,-0.03027292809619401,0.0,-0.03027292809619401,1,0,1,0.0,0.0
2020-01-03,7344.88427734375,0.0,1.0,0.050171745960031294,0.0,1.0,0.0,7337.539393066406,0.0,-0.0010005003335835344,-0.0010005003335835344,0.0,0.0,0.0,-0.0010005003335835344,0.0,-0.0010005003335835344,0.0,-0.031272428429277396,0.0,-0.0010005003335835344,0.0,-0.032272928762860933,0.0,0.0,0.0,0.0,-0.0010005003335835344,0.0,0.0,-0.031272428429277396,-0.0010005003335835344,2.0,1.0,2.0,-0.032272928762860933,-0.000999500333083388,0.0,-0.000999500333083388,-0.03027292809619401,-0.0010005003335835344,-0.031273428429777546,1,1,1,-1.0,1.0
2020-01-04,7410.65673828125,0.0,1.0,0.008915009823896914,0.0,1.0,0.0,7337.539393066406,0.0,-0.008915009823896914,-0.008915009823896914,0.0,0.0,0.0,-0.008915009823896914,0.0,-0.008915009823896914,0.0,-0.031272428429277396,0.0,-0.009915510157480448,0.0,-0.041187938586757844,0.0,0.0,0.0,0.0,-0.009915510157480448,0.0,1.0,-0.031272428429277396,-0.009915510157480448,3.0,2.0,3.0,-0.041187938586757844,-0.000999500333083388,0.0,-0.000999500333083388,-0.03027292809619401,-0.009915510157480448,-0.040188438253674456,1,1,1,0.0,0.0
2020-01-05,7411.3173828125,1.0,0.0,8.914393268935946e-05,1.0,0.0,7418.728700195312,0.0,-0.000999500333083388,-0.0010891439326893594,-0.0020886442657727473,0.0,-0.000999500333083388,0.0,-0.0010891439326893594,0.0,-0.0020886442657727473,0.0,-0.032271928762360784,0.0,-0.011004654090169807,0.0,-0.04327658285253059,0.0,0.0,0.0,-0.000999500333083388,-0.011004654090169807,0.0,2.0,-0.032271928762360784,-0.011004654090169807,4.0,3.0,4.0,-0.04327658285253059,-0.000999500333083388,0.0,-0.000999500333083388,-0.031272428429277396,-0.011004654090169807,-0.0422770825194472,1,1,1,1.0,-1.0
2020-01-06,7769.21923828125,1.0,0.0,0.047161467235659664,1.0,0.0,7418.728700195312,0.0,0.047161467235659664,0.0,0.047161467235659664,0.047161467235659664,0.0,0.0,0.0,0.047161467235659664,0.0,0.047161467235659664,-0.032271928762360784,0.0,-0.011004654090169807,0.047161467235659664,-0.04327658285253059,1.4613773965274974,0.0,1.089768741593282,0.046161966902576276,0.0,1.0,0.0,0.01488953847329888,-0.011004654090169807,0.0,4.0,0.0,0.0038848843831290735,0.01488953847329888,0.0,0.0038848843831290735,0.0,-0.011004654090169807,0.0,0,1,0,0.0,0.0
2020-01-07,8163.6923828125,1.0,0.0,0.04952688932640552,1.0,0.0,7418.728700195312,0.0,0.04952688932640552,0.0,0.04952688932640552,0.04952688932640552,0.0,0.0,0.0,0.04952688932640552,0.0,0.09668835656206518,-0.032271928762360784,0.0,-0.011004654090169807,0.09668835656206518,-0.04327658285253059,2.9960513756101927,0.0,2.234195728704845,0.0956888562289818,0.0,2.0,0.0,0.0644164277997044,-0.011004654090169807,0.0,5.0,0.0,0.05341177370953459,0.0644164277997044,0.0,0.05341177370953459,0.0,-0.011004654090169807,0.0,0,1,0,0.0,0.0
2020-01-08,8079.86279296875,1.0,0.0,-0.010321673202805576,1.0,0.0,7418.728700195312,0.0,-0.010321673202805576,0.0,-0.010321673202805576,0.0,-0.010321673202805576,0.0,0.0,0.0,-0.010321673202805576,0.09668835656206518,-0.04259360196516636,0.0,-0.011004654090169807,0.09668835656206518,-0.05359825605533616,2.2700206627544266,0.0,1.8039459429844458,0.08536718302617621,0.0,3.0,0.0,0.054094754596898824,-0.011004654090169807,1.0,6.0,1.0,0.04309010050672902,0.0644164277997044,0.0,0.05341177370953459,-0.010321673202805574,-0.011004654090169807,-0.010321673202805574,1,1,1,0.0,0.0
2020-01-09,7879.0712890625,1.0,0.0,-0.02516485111441786,1.0,0.0,7418.728700195312,0.0,-0.02516485111441786,0.0,-0.02516485111441786,0.0,-0.02516485111441786,0.0,0.0,0.0,-0.02516485111441786,0.09668835656206518,-0.06775845307958422,0.0,-0.011004654090169807,0.09668835656206518,-0.07876310716975403,1.4269563747050418,0.0,1.2275843353116807,0.060202331911758354,0.0,4.0,0.0,0.028929903482480965,-0.011004654090169807,2.0,7.0,2.0,0.01792524939231116,0.0644164277997044,0.0,0.05341177370953459,-0.035486524317223433,-0.011004654090169807,-0.035486524317223433,1,1,1,0.0,0.0
2020-01-10,8166.55419921875,1.0,0.0,0.0358370170573265,1.0,0.0,7418.728700195312,0.0,0.0358370170573265,0.0,0.0358370170573265,0.0358370170573265,0.0,0.0,0.0,0.0358370170573265,0.0,0.13252537361939168,-0.06775845307958422,0.0,-0.011004654090169807,0.13252537361939168,-0.07876310716975403,1.9558500466906596,0.0,1.6825818378872057,0.09603934896908486,0.0,5.0,0.0,0.06476692053980747,-0.011004654090169807,0.0,8.0,0.0,0.05376226644963766,0.06476692053980747,0.0,0.05376226644963766,0.0,-0.011004654090169807,0.0,0,1,0,0.0,0.0
