Date,close,long_signal,short_signal,log_return,long,short,long_costprice,short_costprice,long_dailypnl_pct,short_dailypnl_pct,total_dailypnl_pct,long_dailypnl_pct_posi,long_dailypnl_pct_nega,short_dailypnl_pct_posi,short_dailypnl_pct_nega,total_dailypnl_pct_posi,total_dailypnl_pct_nega,long_sumprofit,long_sumloss,short_sumprofit,short_sumloss,total_sumprofit,total_sumloss,long_PF,short_PF,total_PF,long_cumpnl_pct_pertrade,short_cumpnl_pct_pertrade,long_cumsignal_pertrade,short_cumsignal_pertrade,long_cumpnl_pct,short_cumpnl_pct,long_recovperiod,short_recovperiod,total_recovperiod,total_cumpnl_pct,long_cumpnl_max,short_cumpnl_max,total_cumpnl_max,long_drawdown,short_drawdown,total_drawdown,long_recovery_flag,short_recovery_flag,total_recovery_flag,long_position,short_position
2018-04-23,8930.8798828125,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202941526890421,-0.03914880523243054,0.6991403141408592,-0.6415385502170555,0.9020818410312802,-0.6806873554494861,0.202941526890421,-0.03914880523243054,0.6991403141408592,-0.6415385502170555,0.9020818410312802,-0.6806873554494861,5.0,1.0897869097723198,1.3252513563082102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
2018-04-24,9697.5,0.0,0.0,0.08235319918742609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202941526890421,-0.03914880523243054,0.6991403141408592,-0.6415385502170555,0.9020818410312802,-0.6806873554494861,5.0,1.0897869097723198,1.3252513563082102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2018-04-25,8845.740234375,0.0,0.0,-0.09193210663750347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202941526890421,-0.03914880523243054,0.6991403141408592,-0.6415385502170555,0.9020818410312802,-0.6806873554494861,5.0,1.0897869097723198,1.3252513563082102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2018-04-26,9281.509765625,0.0,0.0,0.04808821013231678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202941526890421,-0.03914880523243054,0.6991403141408592,-0.6415385502170555,0.9020818410312802,-0.6806873554494861,5.0,1.0897869097723198,1.3252513563082102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2018-04-27,8987.0498046875,0.0,0.0,-0.0322395933068439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202941526890421,-0.03914880523243054,0.6991403141408592,-0.6415385502170555,0.9020818410312802,-0.6806873554494861,5.0,1.0897869097723198,1.3252513563082102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2018-04-28,9348.48046875,0.0,0.0,0.03942918286213941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202941526890421,-0.03914880523243054,0.6991403141408592,-0.6415385502170555,0.9020818410312802,-0.6806873554494861,5.0,1.0897869097723198,1.3252513563082102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2018-04-29,9419.080078125,0.0,0.0,0.007523614187495628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202941526890421,-0.03914880523243054,0.6991403141408592,-0.6415385502170555,0.9020818410312802,-0.6806873554494861,5.0,1.0897869097723198,1.3252513563082102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2018-04-30,9240.5498046875,0.0,0.0,-0.019136041014403197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202941526890421,-0.03914880523243054,0.6991403141408592,-0.6415385502170555,0.9020818410312802,-0.6806873554494861,5.0,1.0897869097723198,1.3252513563082102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2018-05-01,9119.009765625,0.0,0.0,-0.01324016669459219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202941526890421,-0.03914880523243054,0.6991403141408592,-0.6415385502170555,0.9020818410312802,-0.6806873554494861,5.0,1.0897869097723198,1.3252513563082102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2018-05-02,9235.919921875,0.0,0.0,0.012739001376982891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202941526890421,-0.03914880523243054,0.6991403141408592,-0.6415385502170555,0.9020818410312802,-0.6806873554494861,5.0,1.0897869097723198,1.3252513563082102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
