Date,close,long_signal,short_signal,log_return,long,short,long_costprice,short_costprice,long_dailypnl_pct,short_dailypnl_pct,total_dailypnl_pct,long_dailypnl_pct_posi,long_dailypnl_pct_nega,short_dailypnl_pct_posi,short_dailypnl_pct_nega,total_dailypnl_pct_posi,total_dailypnl_pct_nega,long_sumprofit,long_sumloss,short_sumprofit,short_sumloss,total_sumprofit,total_sumloss,long_PF,short_PF,total_PF,long_cumpnl_pct_pertrade,short_cumpnl_pct_pertrade,long_cumsignal_pertrade,short_cumsignal_pertrade,long_cumpnl_pct,short_cumpnl_pct,long_recovperiod,short_recovperiod,total_recovperiod,total_cumpnl_pct,long_cumpnl_max,short_cumpnl_max,total_cumpnl_max,long_drawdown,short_drawdown,total_drawdown,long_recovery_flag,short_recovery_flag,total_recovery_flag,long_position,short_position
2018-04-23,8930.8798828125,1.0,0.0,,1.0,0.0,8939.810762695311,0.0,-0.000999500333083388,0.0,-0.000999500333083388,2.8094637216154763,-1.4362638170383697,2.7245686018546467,-1.7219675314097058,5.534032323470123,-3.1582313484480755,2.8094637216154763,-1.4362638170383697,2.7245686018546467,-1.7219675314097058,5.534032323470123,-3.1582313484480755,1.9560916931046113,1.5822415650451618,1.7522567896077321,-0.000999500333083388,0.0,0.0,0.0,-0.000999500333083388,0.0,0.0,0.0,0.0,-0.000999500333083388,-0.000999500333083388,0.0,-0.000999500333083388,0.0,0.0,0.0,0,0,0,,
2018-04-24,9697.5,1.0,0.0,0.08235319918742609,1.0,0.0,8939.810762695311,0.0,0.08235319918742609,0.0,0.08235319918742609,0.08235319918742609,0.0,0.0,0.0,0.08235319918742609,0.0,2.8918169208029023,-1.4362638170383697,2.7245686018546467,-1.7219675314097058,5.6163855226575485,-3.1582313484480755,2.013430183575841,1.5822415650451618,1.778332523175475,0.0813536988543427,0.0,1.0,0.0,0.0813536988543427,0.0,0.0,0.0,0.0,0.0813536988543427,0.0813536988543427,0.0,0.0813536988543427,0.0,0.0,0.0,0,0,0,0.0,0.0
2018-04-25,8845.740234375,1.0,0.0,-0.09193210663750347,1.0,0.0,8939.810762695311,0.0,-0.09193210663750347,0.0,-0.09193210663750347,0.0,-0.09193210663750347,0.0,0.0,0.0,-0.09193210663750347,2.8918169208029023,-1.528195923675873,2.7245686018546467,-1.7219675314097058,5.6163855226575485,-3.2501634550855787,1.8923077047915553,1.5822415650451618,1.7280317129495464,-0.01057840778316077,0.0,2.0,0.0,-0.01057840778316077,0.0,1.0,0.0,1.0,-0.01057840778316077,0.0813536988543427,0.0,0.0813536988543427,-0.09193210663750347,0.0,-0.09193210663750347,1,0,1,0.0,0.0
2018-04-26,9281.509765625,1.0,0.0,0.04808821013231678,1.0,0.0,8939.810762695311,0.0,0.04808821013231678,0.0,0.04808821013231678,0.04808821013231678,0.0,0.0,0.0,0.04808821013231678,0.0,2.939905130935219,-1.528195923675873,2.7245686018546467,-1.7219675314097058,5.664473732789865,-3.2501634550855787,1.923775011690691,1.5822415650451618,1.7428273411685125,0.03750980234915601,0.0,3.0,0.0,0.03750980234915601,0.0,2.0,0.0,2.0,0.03750980234915601,0.0813536988543427,0.0,0.0813536988543427,-0.043843896505186684,0.0,-0.043843896505186684,1,0,1,0.0,0.0
2018-04-27,8987.0498046875,1.0,0.0,-0.0322395933068439,1.0,0.0,8939.810762695311,0.0,-0.0322395933068439,0.0,-0.0322395933068439,0.0,-0.0322395933068439,0.0,0.0,0.0,-0.0322395933068439,2.939905130935219,-1.560435516982717,2.7245686018546467,-1.7219675314097058,5.664473732789865,-3.282403048392423,1.8840285926200055,1.5822415650451618,1.7257093809866146,0.00527020904231211,0.0,4.0,0.0,0.00527020904231211,0.0,3.0,0.0,3.0,0.00527020904231211,0.0813536988543427,0.0,0.0813536988543427,-0.07608348981203059,0.0,-0.07608348981203059,1,0,1,0.0,0.0
2018-04-28,9348.48046875,1.0,0.0,0.03942918286213941,1.0,0.0,8939.810762695311,0.0,0.03942918286213941,0.0,0.03942918286213941,0.03942918286213941,0.0,0.0,0.0,0.03942918286213941,0.0,2.9793343137973585,-1.560435516982717,2.7245686018546467,-1.7219675314097058,5.703902915652005,-3.282403048392423,1.9092966555633435,1.5822415650451618,1.7377216726768294,0.04469939190445152,0.0,5.0,0.0,0.04469939190445152,0.0,4.0,0.0,4.0,0.04469939190445152,0.0813536988543427,0.0,0.0813536988543427,-0.03665430694989118,0.0,-0.03665430694989118,1,0,1,0.0,0.0
2018-04-29,9419.080078125,1.0,0.0,0.007523614187495628,1.0,0.0,8939.810762695311,0.0,0.007523614187495628,0.0,0.007523614187495628,0.007523614187495628,0.0,0.0,0.0,0.007523614187495628,0.0,2.986857927984854,-1.560435516982717,2.7245686018546467,-1.7219675314097058,5.711426529839501,-3.282403048392423,1.9141181391207307,1.5822415650451618,1.7400137782094454,0.05222300609194715,0.0,6.0,0.0,0.05222300609194715,0.0,5.0,0.0,5.0,0.05222300609194715,0.0813536988543427,0.0,0.0813536988543427,-0.02913069276239555,0.0,-0.02913069276239555,1,0,1,0.0,0.0
2018-04-30,9240.5498046875,1.0,0.0,-0.019136041014403197,1.0,0.0,8939.810762695311,0.0,-0.019136041014403197,0.0,-0.019136041014403197,0.0,-0.019136041014403197,0.0,0.0,0.0,-0.019136041014403197,2.986857927984854,-1.5795715579971203,2.7245686018546467,-1.7219675314097058,5.711426529839501,-3.301539089406826,1.8909291654834286,1.5822415650451618,1.7299284894626674,0.03308696507754395,0.0,7.0,0.0,0.03308696507754395,0.0,6.0,0.0,6.0,0.03308696507754395,0.0813536988543427,0.0,0.0813536988543427,-0.04826673377679874,0.0,-0.04826673377679874,1,0,1,0.0,0.0
2018-05-01,9119.009765625,1.0,0.0,-0.01324016669459219,1.0,0.0,8939.810762695311,0.0,-0.01324016669459219,0.0,-0.01324016669459219,0.0,-0.01324016669459219,0.0,0.0,0.0,-0.01324016669459219,2.986857927984854,-1.5928117246917126,2.7245686018546467,-1.7219675314097058,5.711426529839501,-3.3147792561014184,1.8752109126789345,1.5822415650451618,1.7230186653686344,0.019846798382951763,0.0,8.0,0.0,0.019846798382951763,0.0,7.0,0.0,7.0,0.019846798382951763,0.0813536988543427,0.0,0.0813536988543427,-0.06150690047139093,0.0,-0.06150690047139093,1,0,1,0.0,0.0
2018-05-02,9235.919921875,1.0,0.0,0.012739001376982891,1.0,0.0,8939.810762695311,0.0,0.012739001376982891,0.0,0.012739001376982891,0.012739001376982891,0.0,0.0,0.0,0.012739001376982891,0.0,2.9995969293618368,-1.5928117246917126,2.7245686018546467,-1.7219675314097058,5.724165531216483,-3.3147792561014184,1.8832087200653964,1.5822415650451618,1.7268617572890193,0.032585799759934655,0.0,9.0,0.0,0.032585799759934655,0.0,8.0,0.0,8.0,0.032585799759934655,0.0813536988543427,0.0,0.0813536988543427,-0.04876789909440804,0.0,-0.04876789909440804,1,0,1,0.0,0.0
