Date,close,long_signal,short_signal,log_return,long,short,long_costprice,short_costprice,long_dailypnl_pct,short_dailypnl_pct,total_dailypnl_pct,long_dailypnl_pct_posi,long_dailypnl_pct_nega,short_dailypnl_pct_posi,short_dailypnl_pct_nega,total_dailypnl_pct_posi,total_dailypnl_pct_nega,long_sumprofit,long_sumloss,short_sumprofit,short_sumloss,total_sumprofit,total_sumloss,long_PF,short_PF,total_PF,long_cumpnl_pct_pertrade,short_cumpnl_pct_pertrade,long_cumsignal_pertrade,short_cumsignal_pertrade,long_cumpnl_pct,short_cumpnl_pct,long_recovperiod,short_recovperiod,total_recovperiod,total_cumpnl_pct,long_cumpnl_max,short_cumpnl_max,total_cumpnl_max,long_drawdown,short_drawdown,total_drawdown,long_recovery_flag,short_recovery_flag,total_recovery_flag,long_position,short_position
2017-04-13,1169.280029296875,0.0,0.0,-0.026241638711645643,0.0,1.0,0.0,1185.9428748779296,0.0,0.026241638711645643,0.026241638711645643,0.0,0.0,0.026241638711645643,0.0,0.026241638711645643,0.0,0.0,0.0,0.030099673944623716,-0.01594974055953082,0.030099673944623716,-0.01594974055953082,0.0,1.8871575893212604,1.8871575893212604,0.0,0.014149933385092895,0.0,3.0,0.0,0.014149933385092895,0.0,0.0,0.0,0.014149933385092895,0.0,0.014149933385092895,0.014149933385092895,0.0,0.0,0.0,0,0,0,0.0,0.0
2017-04-14,1167.5400390625,0.0,0.0,-0.001489195149852973,0.0,1.0,0.0,1185.9428748779296,0.0,0.001489195149852973,0.001489195149852973,0.0,0.0,0.001489195149852973,0.0,0.001489195149852973,0.0,0.0,0.0,0.03158886909447669,-0.01594974055953082,0.03158886909447669,-0.01594974055953082,0.0,1.98052557510728,1.98052557510728,0.0,0.015639128534945868,0.0,4.0,0.0,0.015639128534945868,0.0,0.0,0.0,0.015639128534945868,0.0,0.015639128534945868,0.015639128534945868,0.0,0.0,0.0,0,0,0,0.0,0.0
2017-04-15,1172.52001953125,0.0,0.0,0.004256290746533749,0.0,1.0,0.0,1185.9428748779296,0.0,-0.004256290746533749,-0.004256290746533749,0.0,0.0,0.0,-0.004256290746533749,0.0,-0.004256290746533749,0.0,0.0,0.03158886909447669,-0.02020603130606457,0.03158886909447669,-0.02020603130606457,0.0,1.5633386198404886,1.5633386198404886,0.0,0.011382837788412118,0.0,5.0,0.0,0.011382837788412118,0.0,1.0,1.0,0.011382837788412118,0.0,0.015639128534945868,0.015639128534945868,0.0,-0.004256290746533749,-0.004256290746533749,0,1,1,0.0,0.0
2017-04-16,1182.93994140625,0.0,0.0,0.008847520245841664,0.0,1.0,0.0,1185.9428748779296,0.0,-0.008847520245841664,-0.008847520245841664,0.0,0.0,0.0,-0.008847520245841664,0.0,-0.008847520245841664,0.0,0.0,0.03158886909447669,-0.029053551551906233,0.03158886909447669,-0.029053551551906233,0.0,1.0872636014237684,1.0872636014237684,0.0,0.0025353175425704543,0.0,6.0,0.0,0.0025353175425704543,0.0,2.0,2.0,0.0025353175425704543,0.0,0.015639128534945868,0.015639128534945868,0.0,-0.013103810992375413,-0.013103810992375413,0,1,1,0.0,0.0
2017-04-17,1193.9100341796875,0.0,1.0,0.009230848207914503,0.0,1.0,0.0,1185.9428748779296,0.0,-0.009230848207914503,-0.009230848207914503,0.0,0.0,0.0,-0.009230848207914503,0.0,-0.009230848207914503,0.0,0.0,0.03158886909447669,-0.03828439975982074,0.03158886909447669,-0.03828439975982074,0.0,0.8251107315943615,0.8251107315943615,0.0,-0.006695530665344049,0.0,7.0,0.0,-0.006695530665344049,0.0,3.0,3.0,-0.006695530665344049,0.0,0.015639128534945868,0.015639128534945868,0.0,-0.022334659200289916,-0.022334659200289916,0,1,1,0.0,0.0
2017-04-18,1211.6700439453125,0.0,0.0,0.014765945740239381,0.0,1.0,0.0,1185.9428748779296,0.0,-0.014765945740239381,-0.014765945740239381,0.0,0.0,0.0,-0.014765945740239381,0.0,-0.014765945740239381,0.0,0.0,0.03158886909447669,-0.05305034550006012,0.03158886909447669,-0.05305034550006012,0.0,0.5954507703336427,0.5954507703336427,0.0,-0.021461476405583428,0.0,8.0,0.0,-0.021461476405583428,0.0,4.0,4.0,-0.021461476405583428,0.0,0.015639128534945868,0.015639128534945868,0.0,-0.037100604940529296,-0.037100604940529296,0,1,1,0.0,0.0
2017-04-19,1210.2900390625,0.0,0.0,-0.001139577024277243,0.0,1.0,0.0,1185.9428748779296,0.0,0.001139577024277243,0.001139577024277243,0.0,0.0,0.001139577024277243,0.0,0.001139577024277243,0.0,0.0,0.0,0.03272844611875393,-0.05305034550006012,0.03272844611875393,-0.05305034550006012,0.0,0.6169318184500201,0.6169318184500201,0.0,-0.020321899381306185,0.0,9.0,0.0,-0.020321899381306185,0.0,5.0,5.0,-0.020321899381306185,0.0,0.015639128534945868,0.015639128534945868,0.0,-0.03596102791625205,-0.03596102791625205,0,1,1,0.0,0.0
2017-04-20,1229.0799560546875,1.0,0.0,0.015405853693441088,1.0,0.0,1230.3090360107421,0.0,-0.0009995003330834993,-0.016405853693441087,-0.017405354026524586,0.0,-0.0009995003330834993,0.0,-0.016405853693441087,0.0,-0.017405354026524586,0.0,-0.0009995003330834993,0.03272844611875393,-0.06945619919350121,0.03272844611875393,-0.07045569952658472,0.0,0.4712098631768527,0.4645251745233849,-0.0009995003330834993,-0.03672775307474727,0.0,10.0,-0.0009995003330834993,-0.03672775307474727,1.0,6.0,6.0,-0.03772725340783077,0.0,0.015639128534945868,0.015639128534945868,-0.0009995003330834993,-0.05236688160969314,-0.05336638194277664,1,1,1,1.0,-1.0
2017-04-21,1222.050048828125,1.0,0.0,-0.005736069884235737,1.0,0.0,1230.3090360107421,0.0,-0.005736069884235737,0.0,-0.005736069884235737,0.0,-0.005736069884235737,0.0,0.0,0.0,-0.005736069884235737,0.0,-0.006735570217319236,0.03272844611875393,-0.06945619919350121,0.03272844611875393,-0.07619176941082045,0.0,0.4712098631768527,0.42955356427391184,-0.006735570217319236,0.0,1.0,0.0,-0.006735570217319236,-0.03672775307474727,2.0,7.0,7.0,-0.04346332329206651,0.0,0.015639128534945868,0.015639128534945868,-0.006735570217319236,-0.05236688160969314,-0.059102451827012376,1,1,1,0.0,0.0
2017-04-22,1231.7099609375,1.0,0.0,0.007873599679878615,1.0,0.0,1230.3090360107421,0.0,0.007873599679878615,0.0,0.007873599679878615,0.007873599679878615,0.0,0.0,0.0,0.007873599679878615,0.0,0.007873599679878615,-0.006735570217319236,0.03272844611875393,-0.06945619919350121,0.040602045798632545,-0.07619176941082045,1.168958146948443,0.4712098631768527,0.5328928060419398,0.0011380294625593793,0.0,2.0,0.0,0.0011380294625593793,-0.03672775307474727,0.0,8.0,8.0,-0.035589723612187894,0.0011380294625593793,0.015639128534945868,0.015639128534945868,0.0,-0.05236688160969314,-0.05122885214713376,0,1,1,0.0,0.0
2017-04-23,1207.2099609375,0.0,0.0,-0.020091536367346584,0.0,0.0,0.0,0.0,-0.021091536367346585,0.0,-0.021091536367346585,0.0,-0.021091536367346585,0.0,0.0,0.0,-0.021091536367346585,0.007873599679878615,-0.02782710658466582,0.03272844611875393,-0.06945619919350121,0.040602045798632545,-0.09728330577816703,0.2829471204964363,0.4712098631768527,0.4173588209596464,-0.019953506904787206,0.0,3.0,0.0,-0.019953506904787206,-0.03672775307474727,1.0,9.0,9.0,-0.05668125997953448,0.0011380294625593793,0.015639128534945868,0.015639128534945868,-0.021091536367346585,-0.05236688160969314,-0.07232038851448035,1,1,1,-1.0,0.0
2017-04-24,1250.1500244140625,0.0,0.0,0.03495168393262307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007873599679878615,-0.02782710658466582,0.03272844611875393,-0.06945619919350121,0.040602045798632545,-0.09728330577816703,0.2829471204964363,0.4712098631768527,0.4173588209596464,0.0,0.0,0.0,0.0,-0.019953506904787206,-0.03672775307474727,2.0,10.0,10.0,-0.05668125997953448,0.0011380294625593793,0.015639128534945868,0.015639128534945868,-0.021091536367346585,-0.05236688160969314,-0.07232038851448035,1,1,1,0.0,0.0
2017-04-25,1265.489990234375,0.0,0.0,0.012195827596242196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007873599679878615,-0.02782710658466582,0.03272844611875393,-0.06945619919350121,0.040602045798632545,-0.09728330577816703,0.2829471204964363,0.4712098631768527,0.4173588209596464,0.0,0.0,0.0,0.0,-0.019953506904787206,-0.03672775307474727,3.0,11.0,11.0,-0.05668125997953448,0.0011380294625593793,0.015639128534945868,0.015639128534945868,-0.021091536367346585,-0.05236688160969314,-0.07232038851448035,1,1,1,0.0,0.0
