Date,close,long_signal,short_signal,log_return,long,short,long_costprice,short_costprice,long_dailypnl_pct,short_dailypnl_pct,total_dailypnl_pct,long_dailypnl_pct_posi,long_dailypnl_pct_nega,short_dailypnl_pct_posi,short_dailypnl_pct_nega,total_dailypnl_pct_posi,total_dailypnl_pct_nega,long_sumprofit,long_sumloss,short_sumprofit,short_sumloss,total_sumprofit,total_sumloss,long_PF,short_PF,total_PF,long_cumpnl_pct_pertrade,short_cumpnl_pct_pertrade,long_cumsignal_pertrade,short_cumsignal_pertrade,long_cumpnl_pct,short_cumpnl_pct,long_recovperiod,short_recovperiod,total_recovperiod,total_cumpnl_pct,long_cumpnl_max,short_cumpnl_max,total_cumpnl_max,long_drawdown,short_drawdown,total_drawdown,long_recovery_flag,short_recovery_flag,total_recovery_flag,long_position,short_position
2015-05-31,230.19000244140625,0.0,1.0,,0.0,1.0,0.0,229.95981243896483,0.0,-0.0010005003335835344,-0.0010005003335835344,0.0,0.0,0.0,-0.0010005003335835344,0.0,-0.0010005003335835344,0.0,0.0,0.0,-0.0010005003335835344,0.0,-0.0010005003335835344,0.0,0.0,0.0,0.0,-0.0010005003335835344,0.0,0.0,0.0,-0.0010005003335835344,0.0,0.0,0.0,-0.0010005003335835344,0.0,-0.0010005003335835344,-0.0010005003335835344,0.0,0.0,0.0,0,0,0,,
2015-06-01,222.92599487304688,0.0,1.0,-0.032065210637688614,0.0,1.0,0.0,229.95981243896483,0.0,0.032065210637688614,0.032065210637688614,0.0,0.0,0.032065210637688614,0.0,0.032065210637688614,0.0,0.0,0.0,0.032065210637688614,-0.0010005003335835344,0.032065210637688614,-0.0010005003335835344,0.0,5.0,5.0,0.0,0.03106471030410508,0.0,1.0,0.0,0.03106471030410508,0.0,0.0,0.0,0.03106471030410508,0.0,0.03106471030410508,0.03106471030410508,0.0,0.0,0.0,0,0,0,0.0,0.0
2015-06-02,225.80299377441406,0.0,1.0,0.012823055324273793,0.0,1.0,0.0,229.95981243896483,0.0,-0.012823055324273793,-0.012823055324273793,0.0,0.0,0.0,-0.012823055324273793,0.0,-0.012823055324273793,0.0,0.0,0.032065210637688614,-0.013823555657857327,0.032065210637688614,-0.013823555657857327,0.0,2.31960657817171,2.31960657817171,0.0,0.01824165497983129,0.0,2.0,0.0,0.01824165497983129,0.0,1.0,1.0,0.01824165497983129,0.0,0.03106471030410508,0.03106471030410508,0.0,-0.012823055324273792,-0.012823055324273792,0,1,1,0.0,0.0
2015-06-03,225.87399291992188,0.0,1.0,0.00031438017957116854,0.0,1.0,0.0,229.95981243896483,0.0,-0.00031438017957116854,-0.00031438017957116854,0.0,0.0,0.0,-0.00031438017957116854,0.0,-0.00031438017957116854,0.0,0.0,0.032065210637688614,-0.014137935837428495,0.032065210637688614,-0.014137935837428495,0.0,2.268026323390137,2.268026323390137,0.0,0.01792727480026012,0.0,3.0,0.0,0.01792727480026012,0.0,2.0,2.0,0.01792727480026012,0.0,0.03106471030410508,0.03106471030410508,0.0,-0.013137435503844962,-0.013137435503844962,0,1,1,0.0,0.0
2015-06-04,224.32400512695312,0.0,1.0,-0.006885832118475905,0.0,1.0,0.0,229.95981243896483,0.0,0.006885832118475905,0.006885832118475905,0.0,0.0,0.006885832118475905,0.0,0.006885832118475905,0.0,0.0,0.0,0.03895104275616452,-0.014137935837428495,0.03895104275616452,-0.014137935837428495,0.0,2.7550728199689725,2.7550728199689725,0.0,0.024813106918736023,0.0,4.0,0.0,0.024813106918736023,0.0,3.0,3.0,0.024813106918736023,0.0,0.03106471030410508,0.03106471030410508,0.0,-0.0062516033853690575,-0.0062516033853690575,0,1,1,0.0,0.0
2015-06-05,224.95199584960938,0.0,1.0,0.002795569450765387,0.0,1.0,0.0,229.95981243896483,0.0,-0.002795569450765387,-0.002795569450765387,0.0,0.0,0.0,-0.002795569450765387,0.0,-0.002795569450765387,0.0,0.0,0.03895104275616452,-0.016933505288193883,0.03895104275616452,-0.016933505288193883,0.0,2.300235072021465,2.300235072021465,0.0,0.022017537467970635,0.0,5.0,0.0,0.022017537467970635,0.0,4.0,4.0,0.022017537467970635,0.0,0.03106471030410508,0.03106471030410508,0.0,-0.009047172836134446,-0.009047172836134446,0,1,1,0.0,0.0
2015-06-06,225.61900329589844,0.0,1.0,0.0029607228818376284,0.0,1.0,0.0,229.95981243896483,0.0,-0.0029607228818376284,-0.0029607228818376284,0.0,0.0,0.0,-0.0029607228818376284,0.0,-0.0029607228818376284,0.0,0.0,0.03895104275616452,-0.019894228170031513,0.03895104275616452,-0.019894228170031513,0.0,1.957906706571307,1.957906706571307,0.0,0.019056814586133005,0.0,6.0,0.0,0.019056814586133005,0.0,5.0,5.0,0.019056814586133005,0.0,0.03106471030410508,0.03106471030410508,0.0,-0.012007895717972075,-0.012007895717972075,0,1,1,0.0,0.0
2015-06-07,222.88099670410156,0.0,1.0,-0.012209768590979025,0.0,1.0,0.0,229.95981243896483,0.0,0.012209768590979025,0.012209768590979025,0.0,0.0,0.012209768590979025,0.0,0.012209768590979025,0.0,0.0,0.0,0.051160811347143544,-0.019894228170031513,0.051160811347143544,-0.019894228170031513,0.0,2.5716409256938015,2.5716409256938015,0.0,0.031266583177112034,0.0,7.0,0.0,0.031266583177112034,0.0,0.0,0.0,0.031266583177112034,0.0,0.031266583177112034,0.031266583177112034,0.0,0.0,0.0,0,0,0,0.0,0.0
2015-06-08,228.48899841308594,0.0,1.0,0.024850080233436732,0.0,1.0,0.0,229.95981243896483,0.0,-0.024850080233436732,-0.024850080233436732,0.0,0.0,0.0,-0.024850080233436732,0.0,-0.024850080233436732,0.0,0.0,0.051160811347143544,-0.04474430840346824,0.051160811347143544,-0.04474430840346824,0.0,1.1434037796677161,1.1434037796677161,0.0,0.006416502943675302,0.0,8.0,0.0,0.006416502943675302,0.0,1.0,1.0,0.006416502943675302,0.0,0.031266583177112034,0.031266583177112034,0.0,-0.024850080233436732,-0.024850080233436732,0,1,1,0.0,0.0
2015-06-09,229.04800415039062,1.0,0.0,0.002443544510369354,1.0,0.0,229.277052154541,0.0,-0.0009995003330834993,-0.003443544510369354,-0.004443044843452854,0.0,-0.0009995003330834993,0.0,-0.003443544510369354,0.0,-0.004443044843452854,0.0,-0.0009995003330834993,0.051160811347143544,-0.04818785291383759,0.051160811347143544,-0.04918735324692109,0.0,1.0616951836103128,1.0401212500765322,-0.0009995003330834993,0.002972958433305948,0.0,9.0,-0.0009995003330834993,0.002972958433305948,1.0,2.0,2.0,0.0019734581002224484,0.0,0.031266583177112034,0.031266583177112034,-0.0009995003330834993,-0.028293624743806086,-0.029293125076889585,1,1,1,1.0,-1.0
