Date,close,long_signal,short_signal,log_return,long,short,long_costprice,short_costprice,long_dailypnl_pct,short_dailypnl_pct,total_dailypnl_pct,long_dailypnl_pct_posi,long_dailypnl_pct_nega,short_dailypnl_pct_posi,short_dailypnl_pct_nega,total_dailypnl_pct_posi,total_dailypnl_pct_nega,long_sumprofit,long_sumloss,short_sumprofit,short_sumloss,total_sumprofit,total_sumloss,long_PF,short_PF,total_PF,long_cumpnl_pct_pertrade,short_cumpnl_pct_pertrade,long_cumsignal_pertrade,short_cumsignal_pertrade,long_cumpnl_pct,short_cumpnl_pct,long_recovperiod,short_recovperiod,total_recovperiod,total_cumpnl_pct,long_cumpnl_max,short_cumpnl_max,total_cumpnl_max,long_drawdown,short_drawdown,total_drawdown,long_recovery_flag,short_recovery_flag,total_recovery_flag,long_position,short_position
2017-05-30,2175.469970703125,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9595875699500228,-0.576036926737512,0.9577500189317866,-1.4906860790461562,1.9173375888818094,-2.0667230057836683,0.9595875699500228,-0.576036926737512,0.9577500189317866,-1.4906860790461562,1.9173375888818094,-2.0667230057836683,1.6658438468256167,0.642489409671432,0.9277187042076718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
2017-05-31,2286.409912109375,0.0,0.0,0.04973814374809657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9595875699500228,-0.576036926737512,0.9577500189317866,-1.4906860790461562,1.9173375888818094,-2.0667230057836683,1.6658438468256167,0.642489409671432,0.9277187042076718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2017-06-01,2407.8798828125,0.0,0.0,0.05176378021810398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9595875699500228,-0.576036926737512,0.9577500189317866,-1.4906860790461562,1.9173375888818094,-2.0667230057836683,1.6658438468256167,0.642489409671432,0.9277187042076718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2017-06-02,2488.550048828125,0.0,0.0,0.0329535875114417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9595875699500228,-0.576036926737512,0.9577500189317866,-1.4906860790461562,1.9173375888818094,-2.0667230057836683,1.6658438468256167,0.642489409671432,0.9277187042076718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2017-06-03,2515.35009765625,0.0,0.0,0.010711766542318386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9595875699500228,-0.576036926737512,0.9577500189317866,-1.4906860790461562,1.9173375888818094,-2.0667230057836683,1.6658438468256167,0.642489409671432,0.9277187042076718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2017-06-04,2511.81005859375,0.0,0.0,-0.0014083655732494782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9595875699500228,-0.576036926737512,0.9577500189317866,-1.4906860790461562,1.9173375888818094,-2.0667230057836683,1.6658438468256167,0.642489409671432,0.9277187042076718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2017-06-05,2686.81005859375,0.0,0.0,0.06735100598126734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9595875699500228,-0.576036926737512,0.9577500189317866,-1.4906860790461562,1.9173375888818094,-2.0667230057836683,1.6658438468256167,0.642489409671432,0.9277187042076718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2017-06-06,2863.199951171875,0.0,0.0,0.06358522530476088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9595875699500228,-0.576036926737512,0.9577500189317866,-1.4906860790461562,1.9173375888818094,-2.0667230057836683,1.6658438468256167,0.642489409671432,0.9277187042076718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2017-06-07,2732.159912109375,0.0,0.0,-0.046847390437499754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9595875699500228,-0.576036926737512,0.9577500189317866,-1.4906860790461562,1.9173375888818094,-2.0667230057836683,1.6658438468256167,0.642489409671432,0.9277187042076718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2017-06-08,2805.6201171875,0.0,0.0,0.026532117208718432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9595875699500228,-0.576036926737512,0.9577500189317866,-1.4906860790461562,1.9173375888818094,-2.0667230057836683,1.6658438468256167,0.642489409671432,0.9277187042076718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
